order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD110166,ID0781094121,2019-02-17,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",11350,75.37,-37.8022219,144.9425725,25,26647.87,Summer,False,1.2288,"five stars works great, my husband is very pleased with it.",True
ORD059785,ID0777915430,2019-09-28,thompson,"[('Alcon 10', 2), ('pearTV', 2)]",30520,107.91,-37.8002839,144.9557321,25,22997.91,Spring,True,1.5756,five stars nice sealed box offer,True
ORD237761,ID1545387649,2019-03-26,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",23805,68.11,-37.8009923,144.9566858,0,23873.11,Autumn,False,1.5512,olivia a20 everything is perfect,True
ORD053145,ID0030385488,2019-11-19,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,75.79,-37.8171412,144.9961801,15,2294.29,Spring,False,0.7997,five stars excellent product arrived in the estimated time and well packed so i recommend,False
ORD118398,ID0554240022,2019-15-01,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",18945,78.07,-37.8207512,144.94858159999995,25,14286.82,Summer,True,0.909,phones locked 1 star because the phones locked so i have to pay additional fees to unlock it,False
ORD262620,ID1479897568,2019-04-28,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",8060,51.65,-37.8202843,144.9577685,0,8111.65,Autumn,True,1.053,not unlocked! unable to use!!! received the phone today and it is locked. unable to unlock. how can i get a new one that is unlocked gsm and cdma? this sucks!!!!!,False
ORD127167,ID0128882408,2019-16-09,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('Thunder line', 1), ('Alcon 10', 1)]",13890,78.85,-37.8015661,145.00202040000005,0,13968.85,Spring,False,1.1122,five stars excellent phone for the price love it i will buy toshika again .,True
ORD053160,ID0635492069,2019-04-27,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,63.02,-37.8143701,144.93901519999997,25,4285.52,Autumn,True,0.733,"listed as an at&t phone. this is a sprint ... listed as an at&t phone. this is a sprint phone loaded with standard sprint apps. problems linger with group texts, voicemail etc. works on the at&t network, but it is not an at&t phone. from the listing, ""this device is being sold exclusively for use with at&t.""",True
ORD045357,ID0581703787,01-02-2019,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",15270,98.33,-37.8100641,144.9305062,5,14604.83,Summer,True,1.4853,gooooood good smartphone,True
ORD252384,ID0634783915,2019-10-27,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1)]",2760,86.14,-37.8134217,144.93705690000004,0,6631.14,Spring,True,0.8844,it must have not been put back together right i bought this phone for my wife and we were very disappointed with it it was dropped one time from about 2 and 1/2 to 3 ft it shut off and never turn back on,False
ORD413500,ID6167247181,2019-06-05,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Thunder line', 2), ('pearTV', 2)]",9000,64.24,-37.82044929999999,144.95668830000002,10,19558.24,Winter,True,1.1498,"not working with t-mobile it is not working with t-mobile, disappointing",False
ORD166730,ID4716795361,2019-06-15,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",12580,60.88,-37.8187703,144.9529982,5,12011.88,Winter,True,0.8559,"the worst experience just 20 days of use , the screen goes off ! to a complete horror ... bye..bye.. the screen is purple. it looks like it was dropped in water and kicked around. the phone is horrible. it didnt last even a month, be aware!",False
ORD449548,ID0361282814,2019-09-06,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",14440,82.27,-37.8015905,144.98209319999995,0,14522.27,Spring,False,1.4869,"love the lucent transfer had the same issue as previous customers being told by us cellular that this phone can not be activated on a contract plan. that is bull. after second call they finally did activate it. love the lucent transfer, from lucentrola to lucentrola.",True
ORD351545,ID6167236697,2019-06-23,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",37300,78.71,-37.8119686,144.9637646,25,28053.71,Winter,True,0.8961,arrived as advertised!! i couldn't have been more pleased. this phone came as advertised. i would recommend this to anyone that is looking for a great phone at a good price.,True
ORD367374,ID0248969215,2019-08-21,nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",15080,77.32,-37.8036287,144.99215130000005,10,13649.32,Winter,True,0.7588,very happy better than expected!!?,True
ORD317683,ID2399230962,2019-09-28,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1), ('Thunder line', 1), ('iAssist Line', 1)]",12535,103.37,-37.80681060000001,144.9833998,0,12638.37,Spring,True,1.0994,great form factor does work as advertised,True
ORD134242,ID0409550966,03-09-2019,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,105.58,-37.7995341,144.9999076,5,9771.83,Spring,True,1.2351,great phone cheap price i like the phone overall battery life isn't what is expected of a phone frome google but it's a nice phone..,True
ORD368539,ID3208518274,2019-04-27,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",3985,68.98,-37.8025034,144.96742790000005,5,3854.73,Autumn,False,1.801,four stars good product,True
ORD423542,ID1132057274,2019-11-14,Thompson,"[('Thunder line', 2), ('Olivia x460', 2)]",17280,71.65,-37.816154,144.9454322,10,6200.65,Spring,False,0.4133,"great phone for the $$ i love it, it works. only problems i see is cellular strength on this ain't strong and it seems to fight wifi a lot. screen brightness could be better for when outside. other than that excellent phone. would give it 8 out of 10. would purchase again.",True
ORD099705,ID1964023963,2019-05-21,Thompson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,65.62,-37.81911160000001,144.9524824,25,16078.12,Autumn,False,0.8604,great build qualitygood screen resolution for the moneycan install android applications -including kodi,False
ORD007715,ID0269334278,2019-01-07,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",33740,90.3,-37.8158046,144.9741906,10,30456.3,Summer,True,0.5333,love this phone. i love this phone. great condition and great price.,True
ORD215913,ID5402876174,2019-12-18,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1), ('Thunder line', 2)]",12130,91.83,-37.820534,144.9772392,0,12221.83,Summer,True,0.7097,"i actually purchased 2 as a gift this is a great phone for this amazing affordable price.. good camera, good screen and great for normal use. this is a real review from a real customer, many fakes all over the place",True
ORD080728,ID0250933660,2019-03-06,Bakers,"[('iAssist Line', 2), ('Alcon 10', 2), ('pearTV', 2), ('iStream', 1)]",35120,68.89,-37.821794,145.0047484,15,29920.89,Autumn,False,1.5573,nice looking phone very nice looking phone camera is pretty good. the volume is not high wish the speakers work better.,False
ORD299320,ID3925153646,2019-01-16,Nickolson,"[('pearTV', 2), ('iStream', 2)]",12920,88.79,-37.8215051,144.9692796,10,11716.79,Summer,True,0.3248,great phone for a great price this phone will get u through the day without a stutter or lag battery life should get u through a good whole days work and performance well let's just say its better than amy other lower end android phone .,True
ORD364718,ID1594632451,2019-04-25,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",19440,80.95,-37.8206466,144.9793256,15,16604.95,Autumn,True,0.8893,four stars looks like new works fine,True
ORD062917,ID2941600080,2019-05-18,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",11990,77.6,-37.8223921,144.9701332,10,10868.6,Autumn,True,0.4258,five stars it's pretty,True
ORD119770,ID4788000169,2019-05-05,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",8630,57.11,-37.7993605,144.9248132,10,7824.11,Autumn,True,2.4551,got a used one though ordered for new this is totally frustating as though i have paid for the new one and extra shipping cost it arrived at me as a used one which is contradictory with the add heading. now i have wait without any cell because of this rubbish.,False
ORD125899,ID1668522949,2019-04-09,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770,65.04,-37.8062135,144.9397323,15,10919.54,Autumn,False,0.9661,worth it i’m loving it! so worth it!,True
ORD369717,ID5058108344,2019-07-30,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",19830,60.93,-37.8224718,144.9694108,0,10502.59,Winter,True,0.4317,no home button horrible broken phone no home button attached to it,False
ORD376588,ID0441031530,2019-09-12,Thompson,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 1)]",10970,101.1,-37.8131046,144.938555,0,11071.1,Spring,True,0.7503,"so far so good! exactly what i was expecting! booted right up. wonderful visual quality, battery lasting a long time as of now. just like new. 1 month in and still working wonderfully",True
ORD273866,ID0246075173,08-12-2019,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,69.57,-37.8151776,144.9731826,10,1559.07,Summer,False,0.4967,good phone phone looks and works great just was sent the wrong amp charger cord will have to contact support in the morning.,True
ORD164879,ID2473002365,2019-12-22,Bakers,"[('iAssist Line', 1), ('pearTV', 1), ('Alcon 10', 2)]",26435,94.12,-37.8042115,145.002375,5,16149.22,Summer,True,0.8996,just great is awesome this phone works great,True
ORD171978,ID0579380061,2019-01-31,Thompson,"[('iStream', 1), ('Candle Inferno', 1)]",580,68.73,-37.8209667,144.9277688,0,648.73,Summer,True,1.9321,lots of problems. very expensive and low build quality. lots of problems.,False
ORD348763,ID0581788645,2019-02-09,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",16450,85.14,144.9259273,-37.80446370000001,15,14067.64,Summer,False,2.0718,four stars good,True
ORD158768,ID4069502043,2019-05-05,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",13520,80.31,144.98782759999997,-37.8172711,25,10220.31,Autumn,True,1.0391,... week now since i get my phone its in great condition no scratches perfect well its been what a week now since i get my phone its in great condition no scratches perfect. i recommended this buy i got my fone with in like a week or less thank you very much 🤗🤗🤗,True
ORD031338,ID0580036390,2019-12-01,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",14720,64.58,-37.8026898,144.938283,10,13312.58,Summer,False,1.3536,phone doesn't work dislike that i haven't had this phone for 2 months yet and iys already bot working at all...completely dead.,False
ORD403357,ID4283908149,2019-10-12,Bakers,"[('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 1), ('iStream', 2)]",9500,72.61,-37.8097495,144.9914244,0,9572.61,Spring,True,0.336,four stars great case fit great,True
ORD386972,ID6167279393,2019-09-22,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('iStream', 1)]",9910,75.29,144.9554284,-37.8119578,15,8498.79,Spring,False,0.7395,"i like that she has the ability to do multiple different things like create a to do list, set and alarm, play any song i can think of and much more. i wish the sound could be a tad louder.",True
ORD218258,ID2877342887,2019-01-14,Bakers,"[('iStream', 2), ('Olivia x460', 1)]",1525,85.38,-37.82320670000001,145.0082041,15,1381.63,Summer,False,1.8611,olivia just like new. easy to set up,True
ORD191661,ID0373003028,2019-08-02,Bakers,"[('Universe Note', 1), ('iStream', 2)]",3750,74.51,-37.8095508,144.98646330000003,10,3449.51,winter,True,0.7728,entertainment,True
ORD034006,ID4520380541,2019-12-07,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Universe Note', 2), ('iAssist Line', 2)]",14100,93.75,-37.817658,144.9591695,5,13488.75,Summer,True,0.9188,great matrix phone it is what they said it is. would have liked a dual sim but it works very fine,True
ORD137641,ID2069604227,2019-02-06,Bakers,"[('Candle Inferno', 2), ('pearTV', 2)]",17070,65.73,-37.80238410000001,144.9811646,5,16282.23,Summer,False,1.4996,"first olivia i've been unhappy with screen keeps freezing anytime i'm trying to use it, doesn't matter what app i'm trying to use.",False
ORD296119,ID6167489495,2019-08-17,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",24240,50.77,-37.8187933,144.9626141,25,18230.77,Winter,False,1.826,phone failed after 2 months first of all the phone was not the android 8 operating system.....it was the android 7.1.1 nougat. now the phone went into some system update and refuses to reboot.,False
ORD051516,ID2885237378,2019-02-04,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Alcon 10', 1)]",11700,78.91,-37.8049874,144.9723977,15,2812.39,Summer,False,1.5353,love this tablet. great price and does everything iwas looking for in a tablet,True
ORD107133,ID2384091376,2019-07-05,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 1)]",15510,67.55,-37.8077129,144.9732421,0,15577.55,Winter,False,1.2541,which is disappointing but it is a great phone. it is okay but it does not have a front camera. which is disappointing but it is a great phone.,True
ORD472693,ID6058735408,2019-06-19,Thompson,"[('Toshika 750', 2), ('Thunder line', 2)]",26540,50.23,-37.8160234,144.9370723,25,19955.23,Winter,False,0.9549,had to return it was supposed to be a new phone but the data portion would not work. i worked with verizon and they said important software was missing. the phone had been modified so i could not get it to work,False
ORD314235,ID0356089138,2019-06-02,Bakers,"[('Alcon 10', 2), ('iStream', 1)]",18050,65.56,-37.8181162,144.9951082,15,15408.06,Winter,False,0.904,"five stars i like this size,in addition it reaally nice !!!i bought a very cute case for it",True
ORD341825,ID0122705650,2019-07-17,Thompson,"[('Universe Note', 2), ('pearTV', 2)]",19520,66.22,-37.821712100000006,144.9525596,0,19586.22,Winter,False,1.116,"we bought the inferno as an easy way for our 97 year old mother to see pictures of the family from all over the country. it was very simple to set up and learn to use. she plays games on it, as well......",True
ORD206104,ID3215106497,2019-03-08,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",21740,78.64,-37.80771420000001,144.9524056,5,16604.95,Autumn,True,0.7246,best phone out best phone out! hands down. everything works perfect and the battery life is fantastic. i can now go about my day without worrying about charging my phone.,True
ORD109855,ID5642310406,2019-09-19,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Universe Note', 2)]",18310,84.85,-37.80304279999999,144.96817819999995,25,13817.35,Spring,False,1.7354,great device!! the edge screen is nice just hard to find a case for it that will protect it fully. awesome device with awesome video and camera.,True
ORD215308,ID0419632515,2019-07-31,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",9000,50.33,-37.8158995,144.98520180000003,15,7700.33,Winter,False,0.8088,battery life battery was only at 81% when bought.,False
ORD193101,ID1458418093,2019-08-11,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2)]",31750,81.76,-37.8196142,145.0099096,10,28656.76,Winter,True,1.677,great,True
ORD026023,ID3121574835,2019-08-07,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('iStream', 1)]",14950,74.71,-37.8041594,144.99620009999995,15,12782.21,Winter,True,0.6553,"affordable price and very good specs got it for my wife, not expensive , good specs (camera , processor, etc) she’s really enjoying it",True
ORD216795,ID0506049862,2019-10-07,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,100.57,-37.8150378,144.9401497,10,10158.07,Spring,True,0.663,five stars i love this phone!!,True
ORD455562,ID0577519122,2019-05-02,Thompson,"[('iStream', 2), ('Thunder line', 1), ('Universe Note', 1)]",5930,64.29,-37.8221131,144.97401519999997,25,4511.79,Autumn,False,0.5545,"easy as pie great phone, great service. very happy. no issues.",True
ORD090797,ID0107156521,2019-01-25,Nickolson,"[('Toshika 750', 2), ('pearTV', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",23870,93.25,-37.82398679999999,144.9776707,5,22769.75,Summer,True,0.4517,magnifico es bueno ..lo que queria,True
ORD438097,ID0277362814,2019-01-23,Bakers,"[('iStream', 2), ('Olivia x460', 2)]",2750,88.36,145.01481030000005,-37.812075,25,2150.86,Summer,True,1.7373,bad product this phone lasted less than 6 months. completely came apart and became unusable. money wasted.,False
ORD428255,ID2237633848,2019-08-24,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2)]",17960,65.82,-37.80898670000001,144.985233,5,17127.82,Winter,False,0.8865,baragain nice light weight inexpensive smart phone,True
ORD148873,ID0227330518,2019-12-15,Bakers,"[('Alcon 10', 2), ('iStream', 2), ('Thunder line', 1)]",20380,92.67,-37.8033265,144.9944293,0,20472.67,winter,True,0.7458,"perfect phone for my husband perfect phone for my husband, i have one around the house just like it but couldn't find it, so we ordered this one and it works great!",True
ORD309298,ID0702353978,2019-06-02,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",8005,51.8,-37.8058959,144.9430475,5,7656.55,Winter,False,0.8332,nunca llegó el producto nunca llegó este producto...fue extraviado...y demoraron en avisar... motivo por el cual no pude realizar otra compra,False
ORD086329,ID0168408581,2019-12-11,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",11520,60.55,-37.8119875,144.96157140000003,15,9852.55,Summer,False,1.0166,defective products i bought 2 of these from this company. the glass is supposed to be scratch-resistant corning gorilla glass 3 but the glass on one of the phones was scratched and cracked and the charging port on the other one doesn't work right.,False
ORD270854,ID3804564094,2019-08-21,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",27260,63.36,-37.8197666,144.9949336,10,13765.86,Winter,True,1.0879,"the power charge plug can not use in north america, it is wrong charge north america power plug is flat edge, but the power charge plug is round",False
ORD181917,ID0242532850,2019-05-08,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1)]",14970,70.87,-37.7991687,144.9729061,5,14292.37,Autumn,True,2.1825,missing accessory and pen... arrived wirhout pen....,False
ORD332943,ID0207078759,2019-07-29,Bakers,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",25010,72.28,-37.8192266,145.01474240000005,0,7762.01,Winter,False,1.9999,great phone! came in great condition and very satisfied.,True
ORD009959,ID0580036255,2019-16-05,Thompson,"[('iStream', 2), ('Thunder line', 2)]",4660,81.66,-37.8024333,144.9381113,0,4741.66,Autumn,True,1.3856,"works fine, battery lasts a whole works fine ,battery lasts a whole week",True
ORD454642,ID6167440991,2019-12-04,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('iStream', 2)]",4705,93.26,-37.8124336,144.9621758,15,4092.51,Summer,False,0.944,"i saved $865 on a phone i had to replace my chewed up s6 64gig with another . found this one for $135 a fair price . looks new , works like new , so it's a new phone . why pay a grand for a widget.",True
ORD304024,ID0777753012,2019-09-15,Thompson,"[('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 1)]",7855,77.7,-37.8060123,144.9560517,25,5968.95,Spring,True,1.0835,i'm very happy!! popped in my sim card and hellos ran out all over the floor. i'm very happy!!,True
ORD096007,ID0245535122,2019-11-15,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 2)]",21390,75.8,-37.8124836,144.9678732,25,16118.3,Spring,False,0.6961,i really haven’t found any difference between this and the original version i bought. they both work great,True
ORD156567,ID0114268737,2019-10-30,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",19560,109.44,-37.8035716,145.0113,25,14779.44,Spring,True,1.5838,five stars enjoying the phone.,True
ORD350225,ID4326586189,2019-12-09,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,75.97,-37.8102612,144.96141459999996,25,2145.97,Summer,False,1.1716,just as described brand new-just as described. original packaging. satisfied,True
ORD139269,ID0400753614,2019-06-16,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('pearTV', 2)]",19205,63.43,-37.8097758,144.93698999999995,0,19268.43,Winter,False,0.9432,great value for the money. works great. great value for the money. i don't know why so many people get these super expensive $800+ phones anymore. phones like these are all you really need. highly recommend. so far so good. xp is staying consistent with excellent products.,True
ORD452785,ID3146808101,2019-10-02,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,81.19,-37.8100407,144.9795533,10,1957.69,Spring,False,1.2963,"my favorite phone, doesn't come with the right english manuel ... what i want, my favorite phone, doesn't come with the right english manuel but everything else perfect",True
ORD207697,ID0233314946,04-02-2019,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,67.66,-37.8030704,144.97766969999995,10,2844.16,Summer,False,1.7263,phone does not work . i want a refund olivia universe s7,False
ORD317072,ID0711762206,2019-09-01,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,55.87,-37.81483239999999,144.9450731,25,5343.37,Spring,False,0.2976,"false advertising i don't understated why on the main search page, it says item is $199.99, but when you click in the item, there are no options for that price. it's $709. hmm....",False
ORD069399,ID0845692519,2019-01-18,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1), ('Toshika 750', 1)]",29270,67.65,-37.819959,144.968404,25,22020.15,Summer,False,0.1823,good phone i like the functionality of it with different apps. i upgraded from a windows phone.,True
ORD262182,ID2501489820,2019-12-21,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2), ('Alcon 10', 1)]",15850,96.37,-37.8116818,144.98317319999995,5,15153.87,Summer,False,1.077,"this was a gift for my wife, she loves ... this was a gift for my wife, she loves it. the most remarkable feature of the xperia xz are its 23 m front camera and its 13 m rear camera, she loves taking pictures and this is what she loves most about this phone.",True
ORD143381,ID4400674671,2019-10-02,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",13880,108.18,-37.80380170000001,144.9626862,10,12600.18,Spring,True,1.6917,plays great,False
ORD092038,ID2174950801,2019-10-23,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,58.72,-37.8161253,144.9527318,25,7093.72,Spring,False,0.629,"sold as at&t phone, but its a sprint phone, wont work sold as at&t phone. nor an at&t phone, it's a sprint phone. won't work",False
ORD110547,ID0144720476,2019-11-02,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 2)]",4940,79.15,-37.8195613,144.95647659999997,0,5019.15,Spring,False,1.128,got this for my wife. it didn't come with ... got this for my wife. it didn't come with instructions so i had my son set it up. now my wife really loves it,True
ORD312315,ID3807748044,2019-12-11,Bakers,"[('pearTV', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",23020,53.92,-37.8068488,144.9979094,15,19620.92,Summer,False,0.4221,so slow returning mine for something different any suggestions,False
ORD235036,ID0746912862,2019-07-03,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 2)]",11650,82.56,-37.8247407,144.98491409999997,25,8820.06,Winter,True,1.5143,deserves every penny i bought this item cheaper than the market. there are unbelievable future for this price. i love it.,True
ORD321364,ID3218226991,2019-06-13,Thompson,"[('iStream', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 1)]",9115,61.99,144.94509480000005,-37.8075733,0,9176.99,Winter,True,0.5937,"not unlocked and imei associated with fraud - buyer beware! phone was not unlocked (as advertised) and at&t will not assist, they stated ""unfortunately, the device you're trying to unlock is associated with fraud so we can't unlock it."" nor will it work on the at&t network.. i would be vary cautious in buying this one...returning immediately....",False
ORD148518,ID4516260665,2019-07-09,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Universe Note', 2)]",10350,75.02,-37.8081032,144.9477129,15,8872.52,Winter,False,0.5119,"actually easier to hold than a paperback, and might even be lighter!",True
ORD478106,ID0060088683,2019-04-18,Bakers,"[('pearTV', 2), ('iStream', 2), ('Universe Note', 2)]",19820,67.44,-37.8217211,144.9865224,5,18896.44,Autumn,False,1.193,mid range priced phone works better than i thought it would great price for what it is. works beautifully as intended. international version started in spanish very intuitive changing to my language.,True
ORD144155,ID1833110301,2019-04-21,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2)]",11400,77.14,-37.8167058,144.9697926,0,11477.14,Autumn,True,0.2114,"i love this thing.  i enjoy watching the daily news, play music with lyrics (most songs), ordering my coffee..etc",True
ORD386611,ID0576860418,2019-01-14,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('iStream', 1)]",5265,100.38,-37.824397,144.98854630000002,25,4049.13,Summer,True,1.7075,ease of use!,True
ORD035235,ID0531390714,2019-05-24,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",17685,62.25,-37.8183805,144.94492069999995,10,15978.75,Autumn,False,0.6628,works well nice product,True
ORD237282,ID0030287410,2019-04-20,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",14100,82.21,-37.8030544,144.96815930000002,25,10657.21,Autumn,True,1.7343,"great value for the price similar performance as last year's alcon, but cost much less than one thousand dollar.",True
ORD102210,ID0593055570,2019-05-23,nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('pearTV', 1)]",11855,64.78,-37.8108548,144.9635092,10,10734.28,Autumn,False,1.0123,five stars great little backup phone,True
ORD223923,ID0781137162,2019-10-11,thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",29430,77.27,-37.8029094,144.9482045,10,26564.27,Spring,False,1.0915,it works!! i really like this phone and will be getting the newer version bc i like this one so much. it's fast and works good for a referbished phone. a few little glitches but nothing phone breaking or a deal breaker. i'd recommend.,True
ORD090167,ID0370749284,2019-01-23,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2), ('iStream', 2), ('Alcon 10', 2)]",21510,95.79,-37.8115651,144.98344550000004,25,16228.29,Summer,True,1.0512,"for the $$$, not bad at all. decent screen, great battery life, huge screen, responsive and fairly quick. really impressed considering how cheap it was. if you're on a budget 100% get one, totally worth it!",True
ORD037829,ID1964023957,2019-03-21,Thompson,"[('Universe Note', 1), ('pearTV', 1)]",9760,66.5,-37.8186799,144.9532504,0,9826.5,Autumn,False,0.8617,"good condition, reach my expectation! the seller was ipower resale inc, and the alcon was in a good condition. minor scratches on the screen, and battery was 91% of peak performance.",True
ORD406243,ID6167344542,2019-09-11,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,87.88,-37.8111324,144.9699786,25,2577.88,Spring,True,0.8316,phone is not properly advertised this product is advertised as a sprint phone going to have sprint tell me they have to review for 72 hours to see if they can get it on. that bad biz. if it don't work will be returning,False
ORD306726,ID0136514376,2019-06-15,Nickolson,"[('pearTV', 1), ('Universe Note', 1), ('Toshika 750', 1)]",14080,50.49,-37.8187309,144.961279,5,13426.49,Winter,False,0.7276,"the worst definitely not worth the money. finger reader is just mission impossible. battery life is so bad, that you need to charge 3 times per day. get a huawei p30 pro instead. never again olivia",False
ORD168631,ID0767647073,2019-11-09,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('iAssist Line', 1)]",3885,79.79,-37.8077968,144.97320219999997,15,3382.04,Spring,False,1.2442,five stars wow,True
ORD305574,ID3215192031,2019-09-28,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",15880,99.5,-37.8086915,144.94671680000005,5,15185.5,Spring,True,0.4443,"love my phone! i have been using this phone for over a year now, and absolutely no problems with it. i love it!",True
ORD091902,ID0581702915,2019-07-09,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 1)]",26900,84.46,-37.815726,144.9218574,0,26984.46,Winter,True,2.243,great phone phone note 10+ was on perfect condition when it arrived. i have had no problems with it and am happy i purchased from here.,True
